taxLevels,ntaxa,test,antigen,Taxon,Intercept_estimate,clr_estimate,clr_std.error,clr_p.value,clr_q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.44,-1.355586121848918,-5.6380394757290295,6.022599562287402,0.34919742457739295,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.74,-1.355586121848918,-5.6380394757290295,6.022599562287402,0.34919742457739295,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridium_IV,-1.325211175178211,-5.612062942171757,5.369831801872519,0.29597230253111795,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Butyricimonas virosa,-1.2780004151732747,-5.567026359515381,5.201646679788145,0.28450990816032207,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,virosa
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Catenibacterium mitsuokai,-1.3159259252421598,-5.551145077512106,5.557839292261385,0.3178937487250277,0.4993646279613379,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,mitsuokai
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Gemmiger,-1.0293189095660282,-5.405907388377442,4.453219769878482,0.2247735713820584,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.34,-1.1921079183586174,-5.387237500051612,4.964343147736017,0.2778391215010768,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Prevotella.21,-1.0684536967930145,-5.381843506706689,5.795841491680088,0.3531120670349165,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.66,-0.9983527465708771,-5.373158071198007,4.048698085900504,0.18446491671138493,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Corynebacterium imitans,-0.898809686098108,-5.341884503948749,4.175007995790264,0.20072426183777267,0.4993646279613379,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,imitans
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.18,-1.113143123341557,-5.149746478464401,4.159999348134519,0.2157457180607494,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridium_III,-1.180297499166646,-5.101722115299709,5.115741683948366,0.31863855516503575,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_III,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Firmicutes.12,-1.2393364079795264,-5.100540879696241,6.719527638238629,0.4478152208201439,0.4993646279613379,Bacteria,Firmicutes,NA,NA,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Arthrobacter albus/cumminsii,-0.9673231402265576,-4.949545157944653,4.008720985403183,0.2169442788414933,0.4993646279613379,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,NA,albus/cumminsii
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Coriobacteriaceae.2,-0.912711854999772,-4.657965088218249,3.8817574568390376,0.23015373403969552,0.4993646279613379,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.52,-1.0327340425038878,-4.649236381112086,4.1556597216521345,0.263237353778248,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Bacteroidetes.2,-1.0911668785726996,-4.528224923133603,6.391429448919139,0.4786448009232092,0.4993646279613379,Bacteria,Bacteroidetes,NA,NA,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.5,-0.9887764898219905,-4.422704067281636,4.883524179421844,0.3651275974500561,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Moryella indoligenes,-0.8965230229761267,-4.3704536565300245,3.891350736055343,0.26138655292711094,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella,indoligenes
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Eubacterium callanderi/limosum,-0.9936711560883108,-4.32153634829612,4.6947397796316475,0.3573083753750231,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,callanderi/limosum
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Leptotrichiaceae,-0.7685100446291923,-4.138014949043951,4.0834244030908184,0.31088402908145657,0.4993646279613379,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.28,-0.9603880797786893,-4.030465949547294,6.039508934799026,0.5045486313638214,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lactobacillus gasseri/hominis/ et al.,-0.9010984210914831,-4.015015864525662,4.367963419963493,0.35799290006475554,0.4993646279613379,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,gasseri/hominis/johnsonii/taiwanensis
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.23,-0.8503338873782603,-3.968304621787093,4.028243977493651,0.32456501892268785,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Prevotella.11,-0.9353277457220428,-3.9640473035621846,5.502972841766437,0.471311672591351,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Bacteroides,-0.6021897418480451,-3.95259833378634,4.271763568891794,0.3548177303046713,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.12,-0.5723779399576288,-3.9300288382418924,3.1060625849373027,0.20577213046759033,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Oscillibacter.2,-0.8799038000963734,-3.89380026635802,5.921448592271687,0.5108108607461164,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales,-0.8969616691322423,-3.829810205521609,5.221490359059877,0.46327139002190704,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.70,-0.6054478232997377,-3.7422654736075867,3.15203861209545,0.23512806921139115,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.16,-0.690175326111094,-3.6549817681212953,4.986498186176276,0.46357327864505266,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Parvimonas micra,-0.5753923032286897,-3.6536065804999485,3.7520317897297355,0.3301719981177823,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Parvimonas,micra
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Corynebacterium simulans/stria et al.,-0.5534895554748527,-3.553426742810799,3.1392081174857545,0.25765544066434987,0.4993646279613379,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,simulans/striatum/xerosis
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.17,-0.7321672288301129,-3.485488160061436,5.09905356800273,0.49425563899735575,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcus.1,-0.7321672288301129,-3.485488160061436,5.09905356800273,0.49425563899735575,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Aerococcus christensenii,-0.6342092517019782,-3.4739384416391785,3.127908398176285,0.2667290844982387,0.4993646279613379,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,christensenii
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Dialister.2,-0.5656464693230795,-3.4292673202028894,4.4159812403100975,0.4374193538331891,0.4993646279613379,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Corynebacterium sundsvallense/ et al.,-0.4303514772979687,-3.422604384672345,2.649648483180432,0.1964540703880102,0.4993646279613379,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,sundsvallense/thomssenii
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Prevotella.20,-0.7029791388365764,-3.3959481182129645,4.519197257615308,0.45238223543976686,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Finegoldia,-0.6094904082215711,-3.3730860254201587,3.8708557059002677,0.38353263239326785,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Finegoldia,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.23,-0.7866798821370474,-3.3525163388658195,5.804282090400665,0.563538511305153,0.5075533401332639,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales_Incertae_Sedis_XIII,-0.7106004066802973,-3.276603866800005,6.190671127187171,0.5966106166182281,0.5199167947166056,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.21,-0.6851494119047027,-3.2520435528168807,5.433060353093199,0.5494625372211126,0.5020305848164661,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Bacteroides salyersiae,-0.5800186497197491,-3.2487202158990196,3.294349388105405,0.32405987325912394,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,salyersiae
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Anaerococcus provenciensis,-0.33980695114000276,-3.101199789312326,2.7277679423255177,0.25558002842350663,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,provenciensis
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.33,-0.63039021995059,-3.0981831684808268,4.052857039828768,0.44460256103287255,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.13,-0.6303021053840948,-3.0944295949861025,4.063979783857489,0.4464012340844604,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Actinomycetales,0.3167751693980551,-3.0617576704114375,1.4426743246422593,0.033814301496058186,0.4993646279613379,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.72,-0.5019646552899271,-3.0301308416020687,2.9162408164657307,0.2987797573479305,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.69,-0.33554980998974193,-2.9851219518319696,2.4501964971147348,0.22310261666386616,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Prevotella,-0.5959274823706742,-2.9809271548525444,5.925359113659686,0.6149083251032257,0.5212356413275111,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridium_IV.3,-0.6103164207490587,-2.9552580833687867,4.588217708117186,0.5195124194160975,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Bacteroides nordii,-0.6046360465104653,-2.9448023802576646,3.637318011685641,0.4181654108129471,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,nordii
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae,-0.18992068284000696,-2.8741956684984715,2.5410813609013787,0.2580165582821316,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.40,-0.6716422130964251,-2.8699474568096757,7.102773551801996,0.6861685180154801,0.5212356413275111,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Firmicutes.8,-0.6716422130964251,-2.8699474568096757,7.102773551801996,0.6861685180154801,0.5212356413275111,Bacteria,Firmicutes,NA,NA,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.49,-0.6716422130964251,-2.8699474568096757,7.102773551801996,0.6861685180154801,0.5212356413275111,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.48,-0.6716422130964251,-2.8699474568096757,7.102773551801996,0.6861685180154801,0.5212356413275111,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Olsenella,-0.6028655278461381,-2.858665076585608,4.7039974421172985,0.5433799999775308,0.4993646279613379,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Olsenella,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ezakiella peruensis,-0.24582816461273593,-2.8310448435269935,2.14408077084271,0.18670141120549485,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Ezakiella,peruensis
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.33,-0.6046995441130653,-2.823751702105793,4.795023382321999,0.5559336137905142,0.5042975261397096,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.18,-0.6046995441130653,-2.823751702105793,4.795023382321999,0.5559336137905142,0.5042975261397096,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Paraprevotella.2,-0.436362819426887,-2.8086193708798786,2.750091831261291,0.30712083725518513,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.30,-0.5205189286564008,-2.806991010433511,3.529548554278469,0.4264487275303719,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Betaproteobacteria,-0.5444316489286524,-2.7816347289031036,3.4133775011159293,0.41511724290047464,0.4993646279613379,Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Corynebacterium pyruviciproducens,-0.5422693400714007,-2.767131666752276,4.759048913970285,0.5609396601572056,0.5064155611901827,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,pyruviciproducens
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Sneathia,-0.5446889554782427,-2.735984963191711,3.2390013012090213,0.3982782622250165,0.4993646279613379,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Dorea,-0.5403710025572315,-2.719695138761207,3.7247385632913326,0.4652858212417311,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Peptoniphilus.1,-0.1524146476911474,-2.7149140758117065,1.8884389205631946,0.15053340730319972,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Peptoniphilus,-0.5045898337552741,-2.6525625765633984,3.1194260946445906,0.3951379028038614,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.20,-0.579626548154277,-2.5621680053313254,5.116282310548094,0.6165209894924288,0.5212356413275111,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.41,-0.41613381609113576,-2.5618943333293362,3.6982611103251397,0.4884793625584619,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.14,-0.3575947553420367,-2.5303231612052444,2.4506383409995207,0.3018304822124263,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridium_XlVa.2,-0.336947013580475,-2.488844424859526,2.890732871022749,0.38925263322668596,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Parabacteroides.2,-0.5597731558584929,-2.4857937859942196,5.064561301683997,0.6235529520108551,0.5212356413275111,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcus.4,-0.5509910068282129,-2.4173687613433192,6.618901173500133,0.71494564800947,0.5233394248111395,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.19,0.10562896133372468,-2.403883400226111,1.7496998885554267,0.16947792500932088,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.57,-0.49162403423839274,-2.3633307602286178,5.257266420224349,0.6530450112158677,0.5212356413275111,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Campylobacter,-0.4165279483451169,-2.360150860206325,3.1307810575453052,0.4509370793443258,0.4993646279613379,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Oxalobacteraceae,-0.5012125314818257,-2.354915610127149,5.027736703287842,0.6395094131432668,0.5212356413275111,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Pseudoflavonifractor,-0.3130048889659233,-2.351339251008528,2.851634759007452,0.4096223758341665,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Murdochiella.1,-0.2746288902669686,-2.3323831128082424,2.693991325644394,0.38661503291132965,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Murdochiella,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.75,-0.24536393833823147,-2.268942263126223,2.589915842767715,0.380993094940964,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.42,-0.3411227295733343,-2.16563437372793,2.41065242020136,0.3689935072004816,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Prevotella.23,-0.4213059469802454,-2.162398434993746,4.420822343610247,0.6247430016121538,0.5212356413275111,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales_Incertae_Sedis_XI,-0.014811637735548345,-2.148411799405257,1.5169678433441287,0.15670114612608954,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridium_XlVa aldenense,-0.45671472652177497,-2.1480755585019935,5.872100144858329,0.7145065264139706,0.5233394248111395,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,aldenense
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Faecalibacterium.1,-0.34128419735991383,-2.079555821325534,4.33844632591613,0.6317025152045088,0.5212356413275111,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Bacteroides clarus,-0.26416367050629574,-2.060476087872813,2.0472175441939897,0.31418647171059527,0.4993646279613379,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,clarus
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.45,-0.3668457821208887,-2.051387540826757,2.8677897762274887,0.47441129894272305,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.32,-0.35109840773869666,-2.0180825055580676,3.251668895565511,0.5348432502088599,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Clostridiales.24,-0.36811522459417556,-1.9781082020804057,4.118258970767898,0.6309953719967807,0.5212356413275111,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lactonifactor longoviformis,-0.43409690335940126,-1.9753454836185933,6.379194408722006,0.7568237988016925,0.5311281230101775,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lactonifactor,longoviformis
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Ruminococcaceae.15,-0.43409690335940126,-1.9753454836185933,6.379194408722006,0.7568237988016925,0.5311281230101775,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Bilophila,-0.23486409279533865,-1.9588198467312248,1.7770101238986455,0.270325989851235,0.4993646279613379,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.22,-0.3252592043512283,-1.9585211155497593,2.7924993891864114,0.483084244428821,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Megamonas,-0.4015499388523904,-1.957546053136315,5.0467482811605775,0.6981028846633472,0.5212356413275111,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Lachnospiraceae.74,-0.30679127008154883,-1.9505514285518444,3.4313637001988675,0.5697308852252377,0.5119145787377748,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Campylobacter ureolyticus,0.6925002416604975,-1.9259802686008924,1.0273470983323592,0.06083231021445959,0.4993646279613379,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,ureolyticus
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Fusobacterium equinum,-0.0432766421681068,-1.9060621299218854,1.4089809234709696,0.17612118009703312,0.4993646279613379,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,equinum
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Anaerococcus prevotii/tetradius,0.14438364214783242,-1.904416201679467,1.4096788992380374,0.17670906541222836,0.4993646279613379,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,prevotii/tetradius
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Megasphaera micronuciformis,-0.2794452393067025,-1.8698016815041691,2.0503256368303973,0.3617931859361731,0.4993646279613379,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,micronuciformis
Species,651,binomial,IgG_Con.6.gp120.B_Month_6.5,Butyricicoccus.1,-0.3638240177504294,-1.8662590986401442,3.3009293312390624,0.5718195126271703,0.5125766156414134,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,NA
